id,nome,numero,amostra,coleta,entrada,tipo1_ativo,tipo1_id,ph,tipo2_ativo,tipo2_id,Temperatura,tipo3_ativo,tipo3_id,Turbidez,tipo4_ativo,tipo4_id,Cor,tipo5_ativo,tipo5_id,Temperatura Ar,tipo6_ativo,tipo6_id,Nitrato,tipo7_ativo,tipo7_id,Nitrito,tipo8_ativo,tipo8_id,Nitrogênio Amoniacal Total,tipo9_ativo,tipo9_id,OD,tipo10_ativo,tipo10_id,DBO,concluido,processo_id,tipo_padrao,ponto,conclusao,tipo11_ativo,tipo11_id,Cloreto,tipo12_ativo,tipo12_id,Clorofila a,tipo13_ativo,tipo13_id,Fósforo Total,tipo14_ativo,tipo14_id,Salinidade,tipo15_ativo,tipo15_id,Condutividade elétrica,tipo16_ativo,tipo16_id,Sólidos suspensos totais,tipo17_ativo,tipo17_id,Sólidos totais dissolvidos,tipo18_ativo,tipo18_id,Sólidos totais,tipo19_ativo,tipo19_id,Coliformes Termotolerantes,tipo20_ativo,tipo20_id,Alcalinidade total,itens,data_conclusao,dentro,tipo21_ativo,tipo21_id,Alcalinidade em Hidrogênio,tipo22_ativo,tipo22_id,Alcalinidade em Carbonato,tipo23_ativo,tipo23_id,Alcalinidade em Bicarbonato,tipo24_ativo,tipo24_id,tipo24_resultado,tipo25_ativo,tipo25_id,Sulfato,legenda_padrao,emitido,impresso,x,y,processo_id2,fisicoquimica,codigo_instituicao,codigo_hidro,latitude,longitude,tipo26_ativo,tipo26_id,tipo26_resultado,tipo27_ativo,tipo27_id,tipo27_resultado,tipo28_ativo,tipo28_id,tipo28_resultado,tipo29_ativo,tipo29_id,tipo29_resultado,tipo30_ativo,tipo30_id,tipo30_resultado,hora_coleta,hora_entra_laboratorio,demanda,parametro_tipologia_id
8235,Lançamento no Emissário Submarino,814/2016,Efluente de lavagem de veiculos.,2016-09-22 00:00:00,2016-09-22 00:00:00,True,6,6.9,True,8,26.4,True,9,0.1,True,13,0.123,True,10,26.8,False,0,,False,0,,False,0,,False,0,,False,0,,True,288687,pela Portaria SEMACE 154/02 Art.3°,Separador de Água e Óleo - SAO,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos  pela Portaria SEMACE N.° 154/02, Art. 3°.",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,10,2016-09-27 11:12:47.107602,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Padrões SEMACE para lançamento no Emissário Submarino.,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
8265,Resolução CONAMA 274/2000 - Balneabilidade,838/2016,Água de praia,2016-09-26 00:00:00,2016-09-26 00:00:00,True,446,20,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,22O - Posto 22 - Entre a Rua Padre Mororó e a Av. Alberto Nepomuceno - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2016-09-28 15:25:10.416234,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,552091.0,9588928.0,,False,,,,,,,,,,,,,,,,,,,,,,,
8267,Resolução CONAMA 274/2000 - Balneabilidade,836/2016,Água de praia,2016-09-26 00:00:00,2016-09-26 00:00:00,True,446,40,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,20C - Posto 20 - Entre o Aquário e o espigão da Rua João Cordeiro - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2016-09-28 15:31:03.859123,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,553570.0,9589032.0,,False,,,,,,,,,,,,,,,,,,,,,,,
8344,Resolução CONAMA 274/2000 - Balneabilidade,908/2016,Água de praia.,2016-10-05 00:00:00,2016-10-05 00:00:00,True,446,Zero,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,37LE - Barraca Energia Erótica - Barro Preto - Aquiraz/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2016-10-06 16:00:24.654995,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,580932.0,9563694.0,,False,,,,,,,,,,,,,,,,,,,,,,,
8353,Resolução CONAMA 274/2000 - Balneabilidade,903/2016,Água de praia.,2016-10-05 00:00:00,2016-10-05 00:00:00,True,446,Zero,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,"32LE - Barraca ""Tô com Fome"" - COFECO - Aquiraz/CE.",Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2016-10-06 16:04:56.290361,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,565547.0,9578874.0,,False,,,,,,,,,,,,,,,,,,,,,,,
8439,Resolução CONAMA 274/2000 - Balneabilidade,973/2016,Água de praia,2016-10-17 00:00:00,2016-10-17 00:00:00,True,446,>16000,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,11L - Posto 11 - Farol - Fortaleza/CE.,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2016-10-20 07:58:15.978326,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,559165.0,9590078.0,,False,,,,,,,,,,,,,,,,,,,,,,,
8451,Resolução CONAMA 274/2000 - Balneabilidade,1029/2016,Água de praia.,2016-10-26 00:00:00,2016-10-26 00:00:00,True,446,40,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,17C - Posto 17 - Entre a Rua José Vilar e o espigão da Av. Desembargador Moreira - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2016-10-27 16:13:06.963768,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,555452.0,9588384.0,,False,,,,,,,,,,,,,,,,,,,,,,,
8577,Resolução CONAMA 274/2000 - Balneabilidade,1131/2016,Água de praia,2016-11-14 00:00:00,2016-11-14 00:00:00,True,446,Zero,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,08L - Posto 8 - Entre os Postos dos Bombeiros 01 e 02 - Fortaleza/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2016-11-21 09:45:08.346107,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,560304.0,9587850.0,,False,,,,,,,,,,,,,,,,,,,,,,,
8704,Resolução CONAMA 274/2000 - Balneabilidade,1274/2016,Água de praia,2016-11-30 00:00:00,2016-11-30 00:00:00,True,446,20,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,51OE - Restaurante e Barraca Lisboa - Cumbuco - Caucaia/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2016-12-02 11:43:43.524218,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,530293.0,9599326.0,,False,,,,,,,,,,,,,,,,,,,,,,,
8839,Resolução CONAMA 274/2000 - Balneabilidade,1393/2016,Água de praia,2016-12-19 00:00:00,2016-12-19 00:00:00,True,446,900,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,08L - Posto 8 - Entre os Postos dos Bombeiros 01 e 02 - Fortaleza/CE,Para avaliação do interessado,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2016-12-23 10:43:51.336876,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,560195.0,9587968.0,,False,,,,,,,,,,,,,,,,,,,,,,,
8948,Resolução CONAMA 274/2000 - Balneabilidade,1459/2016,Água de praia,2016-12-26 00:00:00,2016-12-26 00:00:00,True,446,8,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,05L - Posto 5 - Entre a Praça 31 de Março e o Posto dos Bombeiros 04 - Fortaleza/CE.,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2016-12-29 16:56:44.640391,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,561309.0,9585906.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9057,Resolução CONAMA 274/2000 - Balneabilidade,98/2017,Água de praia,2017-01-16 00:00:00,2017-01-16 00:00:00,True,446,3000,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,22O - Posto 22 - Entre a Rua Padre Mororó e a Av. Alberto Nepomuceno - Fortaleza/CE,Para avaliação do interessado,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-01-26 10:17:21.21986,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,552053.0,9588864.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9154,Resolução CONAMA 274/2000 - Balneabilidade,164/2017,Água de praia,2017-01-25 00:00:00,2017-01-26 00:00:00,True,446,Zero,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,47LE - Barraca Marisol - Quixaba - Aracati/CE,Para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-02-02 13:28:26.875072,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,649294.0,9494598.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9168,Resolução CONAMA 274/2000 - Balneabilidade,188/2017,Água de praia,2017-02-01 00:00:00,2017-02-01 00:00:00,True,446,1600,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,05L - Posto 5 - Entre a Praça 31 de Março e o Posto dos Bombeiros 04 - Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-02-09 11:03:07.239471,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,561424.0,9585578.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9170,Resolução CONAMA 274/2000 - Balneabilidade,190/2017,Água de praia,2017-02-01 00:00:00,2017-02-01 00:00:00,True,446,&#8805;16000,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,07L - Posto 7 - Entre os Postos dos Bombeiros 02 e 03 - Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-02-09 11:09:42.527667,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,560473.0,9587423.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9227,Resolução CONAMA 274/2000 - Balneabilidade,231/2017,Água de praia,2017-02-06 00:00:00,2017-02-06 00:00:00,True,446,3000,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,13C - Posto 13 - Entre o Monumento do Jangadeiro e a Praia dos Botes - Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-02-16 10:05:25.574708,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,557813.0,9588604.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9254,Resolução CONAMA 274/2000 - Balneabilidade,276/2017,Àgua da praia.,2017-02-14 00:00:00,2017-02-14 00:00:00,True,446,3500,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,27O - Posto 27 - Entre a Rua Seis Companheiros e a Rua Francisco Calaça.Fortaleza/CE,Resultados para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-02-21 09:16:14.726375,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,547504.0,9590928.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9304,Resolução CONAMA 274/2000 - Balneabilidade,314/2017,Água de praia.,2017-02-21 00:00:00,2017-02-21 00:00:00,True,446,800,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,220 - Posto 22 - Entre a Rua Padre Mororó e a Av. Alberto Nepomuceno - Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-02-24 13:50:33.160601,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,552053.0,9588864.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9327,Potabilidade,394/2017,Água tratada,2017-03-07 00:00:00,2017-03-07 00:00:00,True,71,6.9,True,72,40,True,75,2.4,True,433,2.5,True,76,30.1,True,78,Ausente,True,79,Ausente,True,80,30.1,True,82,46.6,True,83,6.2,True,257901,pela Portaria 2914/11 do Ministério da Saúde.,"Torneira do mini-laboratório da ETA, localizada na sede do município de Paraipaba/CE","Dentre as análises efetuadas, a amostra apresentou os parâmetros <b> Cor e Ferro </b> em           desacordo com os padrões estabelecidos pela Portaria N.° 2914/11, do Ministério da Saúde.",True,84,7.5,True,86,133,True,87,74.8,True,90,8.8,True,91,0.002,True,92,0.8,True,93,< LD,True,94,507,True,95,0.5,True,99,Zero,25,2017-03-09 08:58:34.661444,0.0,True,103,245,True,263,Zero,False,0,,False,0,,False,0,,"Padrão de potabilidade estabelecido pela Portaria N.° 2914/11, do Ministério da Saúde   <b>(NMP)</b> – Número Mais Provável<br>LD - Limite de Detecção.",True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
9370,Resolução CONAMA 274/2000 - Balneabilidade,338/2017,Água de praia,2017-03-02 00:00:00,2017-03-02 00:00:00,True,446,300,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,09L - Posto 9 - Entre a Rua Ismael Pordeus e o Posto dos Bombeiros 01 - Fortaleza/CE.,Resultado para avaliação do interssado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-03-16 16:08:42.165104,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,5599372.0,9588596.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9488,Resolução CONAMA 274/2000 - Balneabilidade,466/2017,Água de praia,2017-03-13 00:00:00,2017-03-13 00:00:00,True,446,&#8805;16000,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,27O - Posto 27 - Entre a Rua Seis Companheiros e a Rua Francisco Calaça - Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-03-23 13:56:43.995192,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,547504.0,9590928.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9517,Resolução CONAMA 274/2000 - Balneabilidade,492/2017,Água de praia,2017-03-20 00:00:00,2017-03-20 00:00:00,True,446,220,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,11L - Posto 11 - Farol - Fortaleza/CE,Resultado para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-03-28 10:46:15.677745,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,559135.0,9590027.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9614,Resolução CONAMA 274/2000 - Balneabilidade,609/2017,Água da praia.,2017-04-05 00:00:00,2017-04-05 00:00:00,True,446,&#8805;16000,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,04L - Posto 04 - Entre o Postos dos Bombeiros 06 e a Praça 31 de Março.Fortaleza/CE,Resultados para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-04-18 10:23:56.070378,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,561712.0,9585012.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9776,Água doce Classe 2 – Ambiente Lótico,718/2017,Água do rio Cocó.,2017-04-10 00:00:00,2017-04-10 00:00:00,True,105,9.7,True,106,4.8,True,107,185,True,108,28.7,True,109,2.9,True,110,0.062,True,111,0.2,True,112,36,True,116,0.8,True,117,12.7,True,",",para Classe 2 pela Resolução CONAMA 357/05,"Bacia Metropolitana - Sob a ponte na BR-116 , Km  03, próximo ao MACRO – margem direita - Bairro Tancredo Neves.Fortaleza/CE","Dentre as análises efetuadas, a amostra apresentou os parâmetros <b>pH, Cor, OD, DBO, Fósforo Total, Substâncias Solúveis em Hexano e Coliformes Termotolerantes </b> em desacordo com os padrões estabelecidos pela Resolução CONAMA 357/05.",True,212,766,True,119,110,True,120,9,True,156,2,True,122,,True,308,0.4,True,274,39,True,102,692,True,265,0.5,True,319,15.6,25,2017-05-27 12:48:19.986153,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução CONAMA Nº. 357/05, para águas doces Classe 2.   <br><b>(NMP)</b> – Número mais provável.<b> (ND)</b> - Não Determinado.",True,True,554114.0,9581804.0,,True,,,,,,,,,,,,,,,,,,,,,,,
9792,Água doce Classe 2 – Ambiente Lótico,808/2017,Água do rio Salgado.,2017-04-27 00:00:00,2017-04-28 00:00:00,True,105,7.7,True,106,41.9,True,107,262,True,108,29.4,True,109,3,True,110,0.062,True,111,0.51,True,112,4,True,116,6.6,True,117,2.7,True,",",para Classe 2 pela Resolução CONAMA 357/05,Bacia do Salgado - Sob a ponte da CE 286 na entrada da cidade.Aurora/CE,"Dentre as análises efetuadas, a amostra apresentou os parâmetros <b>Cor, Fósforo Total e Coliformes Termotolerantes</b> em desacordo com os padrões estabelecidos pela Resolução CONAMA 357/05",True,94,216.5,True,119,13.3,True,120,15,True,308,0.5,True,122,1100,True,186,10.4,True,102,186,True,184,174,True,156,0.5,True,441,27,25,2017-05-27 11:20:03.334764,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução CONAMA Nº. 357/05, para águas doces Classe 2.   <br><b>(NMP)</b> – Número mais provável.<b> (ND)</b> - Não Determinado.",True,True,503872.0,9232470.0,,True,,,,,,,,,,,,,,,,,,,,,,,
9975,Resolução CONAMA 274/2000 - Balneabilidade,988/2017,Água de praia,2017-05-22 00:00:00,2017-05-22 00:00:00,True,446,16000,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,11L - Posto 11 - Farol - Fortaleza/CE,Resultados para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-06-07 12:26:11.916275,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,559135.0,9590027.0,,False,,,,,,,,,,,,,,,,,,,,,,,
9987,Lançamento no Solo - Fontes Poluidoras,1021/2017,Efluente industrial tratado,2017-05-25 00:00:00,2017-05-26 00:00:00,True,16,8.4,True,17,32.7,True,18,Zero,True,21,Ausente,True,473,37.2,True,25,87.1,True,126,0.01,True,259,2.3,True,24,18,True,147,< LD,True,318824,pela Portaria SEMACE 154/02 Art.4°,Saída final da E.T.E. (lagoa de estabilização),"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos  pela Resolução COEMA Nº 02/2017, Artigo 11°.",True,104,40,True,42,5,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,15,2017-06-05 16:24:25.982708,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões COEMA para efluente não sanitário, com lançamento direto em corpo hídrico.    NMP - Número Mais Provável                                   LD - Limite de Detecção",True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
10006,Resolução CONAMA 274/2000 - Balneabilidade,1032/2017,Água de Praia,2017-05-30 00:00:00,2017-05-30 00:00:00,True,446,9,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,09L - Posto 9 - Entre a rua Ismael Pordeus até Posto dos Bombeiros 01 - Fortaleza/CE,Resultados para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-06-07 16:33:50.461603,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,559932.0,9588596.0,,False,,,,,,,,,,,,,,,,,,,,,,,
10010,Resolução CONAMA 274/2000 - Balneabilidade,1036/2017,Água de Praia,2017-05-30 00:00:00,2017-05-30 00:00:00,True,446,170,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,True,",",Resolução CONAMA 274/2000,13C - Posto 13 - Entre o Monumento do Jangadeiro até a Praia dos Botes - Fortaleza/CE,Resultados para avaliação do interessado.,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,25,2017-06-07 16:34:20.961893,1.0,False,0,,False,0,,False,0,,False,0,,False,0,,Metodologia de acordo com a Resolução CONAMA Nº 274/2000.,True,True,557813.0,9588604.0,,False,,,,,,,,,,,,,,,,,,,,,,,
10191,Água doce Classe 2 – Ambiente Lótico,1273/2017,Água do rio Coreaú.,2017-06-28 00:00:00,2017-06-29 00:00:00,True,105,7.8,True,106,8.4,True,107,63,True,108,31.2,True,109,0.4,True,110,0.003,True,111,0.24,True,112,Zero,True,116,8.1,True,117,4.4,True,",",para Classe 2 pela Resolução CONAMA 357/05,"Bacia do Coreaú - Saída para o distrito de Santa Luzia, próximo a uma ponte rústica.Moraújo/CE","Dentre as análises efetuadas, a amostra apresentou o parâmetro<b> Fósforo Total </b> em  desacordo com o padrão estabelecido pela Resolução CONAMA 357/05.",True,212,514,True,119,83,True,120,20,True,156,0.3,True,122,70,True,308,0.2,True,186,4.8,True,184,290,True,102,284,True,441,29.5,20,2017-08-21 17:35:39.078104,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução CONAMA Nº. 357/05, para águas doces Classe 2.   <br><b>(NMP)</b> – Número mais provável.<b> (ND)</b> - Não Determinado.",True,True,312818.0,9616880.0,,True,,,,,,,,,,,,,,,,,,,,,,,
10200,Água doce Classe 2 – Ambiente Lótico,1287/2017,Água do rio Trici.,2017-06-29 00:00:00,2017-06-30 00:00:00,True,105,8.2,True,106,9.3,True,107,86,True,108,26.1,True,109,0.3,True,110,0.012,True,111,0.2,True,112,Zero,True,116,7.2,True,117,7.4,True,",",para Classe 2 pela Resolução CONAMA 357/05,"Bacia do Alto Jaguaribe - barragem do Trici, a 28 km da sede do município.Tauá/CE","Dentre as análises efetuadas, a amostra apresentou os parâmetros <b>Cor, DBO e Fósforo Total </b> em desacordo com os padrões estabelecidos  pela Resolução CONAMA 357/05",True,212,302,True,119,14.8,True,120,12,True,156,0.2,True,122,Zero,True,308,0.1,True,102,264,False,0,,False,0,,False,0,,20,2017-08-18 10:40:02.042278,0.0,False,0,,False,0,,False,0,,False,0,,False,0,,"Padrões estabelecidos pela Resolução CONAMA Nº. 357/05, para águas doces Classe 2.   <br><b>(NMP)</b> – Número mais provável.<b> (ND)</b> - Não Determinado.",True,True,343513.0,9346086.0,,True,,,,,,,,,,,,,,,,,,,,,,,
10216,Potabilidade,1488/2017,Água.,2017-07-27 00:00:00,2017-07-27 00:00:00,True,71,7.5,True,72,11,True,75,0.81,False,0,,True,76,74.4,True,78,Ausente,True,79,Ausente,True,80,74.4,True,82,102.5,True,83,13.7,True,",",pela Portaria 2914/11 do Ministério da Saúde.,Torneira da cozinha - Rua Maria Tomásia nº722 - Bairro Aldeota.Fortaleza/CE,"Dentre as análises efetuadas, a amostra apresentou o parâmetro <b>Coliformes Termotolerantes </b> em desacordo com o padrão estabelecido pela Portaria 2914/11 do Ministério da Saúde.",True,84,16.6,True,86,80.2,True,87,36,True,90,7.2,True,91,0.002,True,92,0.2,True,93,0.06,True,94,407,True,95,0.01,True,99,2,25,2017-08-01 17:06:03.094853,0.0,True,103,196,True,263,80,False,0,,False,0,,False,0,,Padrão de potabilidade estabelecido pela Portaria N.° 2914/11 do Ministério da Saúde   <br><b>(NMP)</b> – Número Mais Provável. <b> (ND) </b> - Não determinado,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
10235,"ART. 24º. Efluentes não sanitários, lançamento em Rede coletora de esgoto.",,,,,True,6,,True,8,,True,453,,True,456,,True,459,,False,0,,True,417,,True,13,,True,401,,False,0,,False,",",Ressolução COEMA Nº 02/2017,,"Dentre as análises efetuadas, a amostra apresentou-se de acordo com os padrões estabelecidos  Ressolução COEMA Nº 02/2017",False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,,10,,,False,0,,False,0,,False,0,,False,0,,False,0,,"ART. 24. Efluentes não sanitários, lançamento em Rede coletora de esgoto. <br> <b> (NMP)</b> - Número mais provável. <b> (ND) </b> - Não determinado.",False,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,
